 ---New_Simulation---
        Label               Simulation step                 <E_i>                   E_i
   1.0000000000000000        1200000.0000000000       -5.6811491803761456       -6.6071843274889828     
   2.0000000000000000        1220000.0000000000       -5.9517483262600628       -6.5288133040303018     
   2.0000000000000000        1240000.0000000000       -5.9541317104643650       -6.4558447968675345     
   1.0000000000000000        1260000.0000000000       -5.6827017974781491       -5.0720357670594902     
   2.0000000000000000        1280000.0000000000       -5.9578756821625092       -5.8892224190305429     
   2.0000000000000000        1300000.0000000000       -5.9594754828172336       -5.9148126545432929     
   2.0000000000000000        1320000.0000000000       -5.9613461193892645       -5.2135500973599411     
   2.0000000000000000        1340000.0000000000       -5.9632195065736102       -5.1700130442192558     
   1.0000000000000000        1360000.0000000000       -5.6853797501916272       -4.8509548780090661     
   1.0000000000000000        1380000.0000000000       -5.6856030687585104       -5.6702488533896149     
   1.0000000000000000        1400000.0000000000       -5.6852671455890782       -5.2584354780825695     
   1.0000000000000000        1420000.0000000000       -5.6850706273703668       -6.3356219518978962     
   1.0000000000000000        1440000.0000000000       -5.6850138113927189       -5.5948428731965523     
   1.0000000000000000        1460000.0000000000       -5.6849058806790120       -5.3194969334901820     
   2.0000000000000000        1480000.0000000000       -5.9707469204975991       -5.7367397652165630     
   1.0000000000000000        1500000.0000000000       -5.6852524358231538       -5.7201835946662838     
   1.0000000000000000        1520000.0000000000       -5.6856147645243151       -6.0652583061928995     
   1.0000000000000000        1540000.0000000000       -5.6864261912497538       -6.7516362822157481     
   1.0000000000000000        1560000.0000000000       -5.6869423702348056       -5.4087477693755375     
   2.0000000000000000        1580000.0000000000       -5.9789330755863261       -6.6559177824936766     
   2.0000000000000000        1600000.0000000000       -5.9802500416850775       -5.9234588822171288     
   1.0000000000000000        1620000.0000000000       -5.6869377270849908       -6.1487504239932678     
   2.0000000000000000        1640000.0000000000       -5.9822681646847613       -5.2861088384538606     
   1.0000000000000000        1660000.0000000000       -5.6867879467969660       -5.7694631243079204     
   1.0000000000000000        1680000.0000000000       -5.6867502953582134       -5.1111974563241906     
   1.0000000000000000        1700000.0000000000       -5.6867790317200804       -5.8606024273968460     
   1.0000000000000000        1720000.0000000000       -5.6866265216634799       -5.2406668637428924     
   2.0000000000000000        1740000.0000000000       -5.9877489260869474       -6.2798395575796775     
   2.0000000000000000        1760000.0000000000       -5.9882002811004913       -4.4837878940207796     
   2.0000000000000000        1780000.0000000000       -5.9888890580928509       -6.2507096984609563     
   1.0000000000000000        1800000.0000000000       -5.6869202674255810       -5.0427537335430168     
   1.0000000000000000        1820000.0000000000       -5.6868130493185278       -5.3359916437666080     
   1.0000000000000000        1840000.0000000000       -5.6874815231018374       -6.4602055041261632     
   2.0000000000000000        1860000.0000000000       -5.9901436821763419       -5.7223677864146865     
   2.0000000000000000        1880000.0000000000       -5.9903967754458662       -5.7659692170294550     
   1.0000000000000000        1900000.0000000000       -5.6879108067712476       -5.1653190683961201     
   1.0000000000000000        1920000.0000000000       -5.6881864823419122       -6.1956017717835428     
   2.0000000000000000        1940000.0000000000       -5.9917368995671012       -6.6212750903101947     
   2.0000000000000000        1960000.0000000000       -5.9923744500530107       -6.2017841146767791     
   1.0000000000000000        1980000.0000000000       -5.6891574214029648       -5.4276543916331104     
   2.0000000000000000        2000000.0000000000       -5.9935162285534940       -5.5814218185948103     
   1.0000000000000000        2020000.0000000000       -5.6893906523247306       -6.2368781405673301     
   2.0000000000000000        2040000.0000000000       -5.9943217140656806       -6.3361668510607059     
   2.0000000000000000        2060000.0000000000       -5.9946652229401156       -5.2824451290241470     
   2.0000000000000000        2080000.0000000000       -5.9950380407347694       -7.0264878209598525     
   2.0000000000000000        2100000.0000000000       -5.9956061693020066       -6.8248720144819046     
   1.0000000000000000        2120000.0000000000       -5.6902888944461978       -5.9469879799227012     
   1.0000000000000000        2140000.0000000000       -5.6904657539183710       -4.7167850553173398     
   2.0000000000000000        2160000.0000000000       -5.9963412943389249       -6.1487496445640977     
   2.0000000000000000        2180000.0000000000       -5.9969570611495859       -5.9184451624715217     
   2.0000000000000000        2200000.0000000000       -5.9971914034416978       -5.3628208184253481     
   1.0000000000000000        2220000.0000000000       -5.6910757593244821       -5.8322985057769392     
   1.0000000000000000        2240000.0000000000       -5.6911254011442516       -5.6638763716669098     
   1.0000000000000000        2260000.0000000000       -5.6913694085574029       -6.0191297526049379     
   2.0000000000000000        2280000.0000000000       -5.9984193400337267       -6.4437700296593858     
   2.0000000000000000        2300000.0000000000       -5.9989911058072023       -5.2367251099828565     
   1.0000000000000000        2320000.0000000000       -5.6915901531434940       -5.2571839077366578     
   2.0000000000000000        2340000.0000000000       -6.0001494243428048       -6.3218434017233101     
   2.0000000000000000        2360000.0000000000       -6.0006284530874208       -6.0676666916370241     
   1.0000000000000000        2380000.0000000000       -5.6909396527342331       -6.4153696687407269     
   2.0000000000000000        2400000.0000000000       -6.0014836506211608       -6.8509110741293755     
   1.0000000000000000        2420000.0000000000       -5.6906182135428445       -6.1423191476245993     
   1.0000000000000000        2440000.0000000000       -5.6904131413860366       -6.0499718405887402     
   2.0000000000000000        2460000.0000000000       -6.0028845216374389       -5.9080802685612239     
   1.0000000000000000        2480000.0000000000       -5.6902902514170455       -5.4299797803280221     
   2.0000000000000000        2500000.0000000000       -6.0043064113105400       -6.8777731387462895     
   2.0000000000000000        2520000.0000000000       -6.0051056681140853       -3.6288842547340718     
   2.0000000000000000        2540000.0000000000       -6.0058378443185996       -6.1636861469136086     
   2.0000000000000000        2560000.0000000000       -6.0063642336443479       -5.9762739660481863     
   1.0000000000000000        2580000.0000000000       -5.6901862697837906       -5.1061835430838292     
   2.0000000000000000        2600000.0000000000       -6.0078138643896146       -6.6286928859874639     
   2.0000000000000000        2620000.0000000000       -6.0091140751050593       -6.4189475199519137     
   1.0000000000000000        2640000.0000000000       -5.6901443413504378       -5.5388983871319590     
   2.0000000000000000        2660000.0000000000       -6.0108539179873279       -7.0185350474780126     
   1.0000000000000000        2680000.0000000000       -5.6897717085644191       -5.3885227339890323     
   1.0000000000000000        2700000.0000000000       -5.6896440959704035       -4.2966973286456343     
   1.0000000000000000        2720000.0000000000       -5.6896473912471972       -6.2617128803981492     
   2.0000000000000000        2740000.0000000000       -6.0135865921323930       -6.0680969412222812     
   2.0000000000000000        2760000.0000000000       -6.0141965016738963       -6.4569334465185975     
   2.0000000000000000        2780000.0000000000       -6.0147138873912089       -5.7001326195625799     
   2.0000000000000000        2800000.0000000000       -6.0153341513003866       -5.6390093206883360     
   1.0000000000000000        2820000.0000000000       -5.6894207643146624       -5.5339708048398544     
   2.0000000000000000        2840000.0000000000       -6.0162999479219215       -6.2836374162393707     
   1.0000000000000000        2860000.0000000000       -5.6893944325060257       -4.6187639014527679     
   2.0000000000000000        2880000.0000000000       -6.0175689964385919       -5.8215258094187483     
   2.0000000000000000        2900000.0000000000       -6.0183379354180966       -6.6991647156383172     
   2.0000000000000000        2920000.0000000000       -6.0188649642686007       -6.6824670992377699     
   1.0000000000000000        2940000.0000000000       -5.6899355607560720       -5.6729720880165706     
   1.0000000000000000        2960000.0000000000       -5.6898324048768636       -6.0443705642703325     
   1.0000000000000000        2980000.0000000000       -5.6898287996919095       -5.8213865665923974     
   2.0000000000000000        3000000.0000000000       -6.0214900339247448       -5.1043805164172982     
   2.0000000000000000        3020000.0000000000       -6.0219121147366348       -5.4838124427573343     
   1.0000000000000000        3040000.0000000000       -5.6896035354635623       -5.2544103686201966     
   1.0000000000000000        3060000.0000000000       -5.6894762887602264       -6.5475546237405862     
   1.0000000000000000        3080000.0000000000       -5.6892511475461447       -6.0867786809174698     
   2.0000000000000000        3100000.0000000000       -6.0239605765975677       -6.4113801174613210     
   1.0000000000000000        3120000.0000000000       -5.6889778305042249       -6.1791888457807813     
   2.0000000000000000        3140000.0000000000       -6.0257852547934698       -4.7245248530849304     
   2.0000000000000000        3160000.0000000000       -6.0266110224993579       -7.1994315002651987     
   1.0000000000000000        3180000.0000000000       -5.6887147107803884       -6.1080814932301726     
   2.0000000000000000        3200000.0000000000       -6.0283166725094555       -6.5601211472287311     
   1.0000000000000000        3220000.0000000000       -5.6881846829462823       -4.7751728998830707     
   2.0000000000000000        3240000.0000000000       -6.0299958443925714       -5.3466966710385941     
   1.0000000000000000        3260000.0000000000       -5.6881128912581413       -6.1150178057940909     
   2.0000000000000000        3280000.0000000000       -6.0308635973041609       -5.3487300872911074     
   2.0000000000000000        3300000.0000000000       -6.0312708852680297       -6.2614395765314566     
   2.0000000000000000        3320000.0000000000       -6.0318724387085867       -5.5119822973740149     
   2.0000000000000000        3340000.0000000000       -6.0321633916555326       -5.6778808954015894     
   1.0000000000000000        3360000.0000000000       -5.6882508858364131       -6.2595720718442251     
   1.0000000000000000        3380000.0000000000       -5.6884832540797694       -6.3421778456477638     
   2.0000000000000000        3400000.0000000000       -6.0328861061342804       -5.4793599539403832     
   2.0000000000000000        3420000.0000000000       -6.0332625273851175       -6.3134956225312306     
   1.0000000000000000        3440000.0000000000       -5.6886060276375758       -5.7634749120358055     
   2.0000000000000000        3460000.0000000000       -6.0342023371580025       -5.8362200533542357     
   2.0000000000000000        3480000.0000000000       -6.0346639100001918       -4.4006865460636391     
   2.0000000000000000        3500000.0000000000       -6.0350973446989098       -5.9599419475067776     
   2.0000000000000000        3520000.0000000000       -6.0355876984886931       -6.2842180556555096     
   1.0000000000000000        3540000.0000000000       -5.6882511230702022       -5.2366496988188604     
   2.0000000000000000        3560000.0000000000       -6.0366488645528795       -5.5943996195313925     
   2.0000000000000000        3580000.0000000000       -6.0370180669417906       -6.3999335406020590     
   1.0000000000000000        3600000.0000000000       -5.6883071501076747       -4.5305002212936110     
   2.0000000000000000        3620000.0000000000       -6.0374643990956223       -6.4261426094385348     
   1.0000000000000000        3640000.0000000000       -5.6881754993611695       -5.2770878113778226     
   2.0000000000000000        3660000.0000000000       -6.0376748475666906       -7.0333391898415858     
   1.0000000000000000        3680000.0000000000       -5.6879920332233924       -5.8408433424650825     
   1.0000000000000000        3700000.0000000000       -5.6879139686514462       -4.9400258958689394     
   2.0000000000000000        3720000.0000000000       -6.0382126488014762       -6.4747095469061122     
   1.0000000000000000        3740000.0000000000       -5.6875811129908280       -6.3357722321813172     
   1.0000000000000000        3760000.0000000000       -5.6875681156654307       -5.4735285221105459     
   2.0000000000000000        3780000.0000000000       -6.0396076609687182       -5.4429530227850265     
   1.0000000000000000        3800000.0000000000       -5.6876316360437471       -5.6934191033355468     
   2.0000000000000000        3820000.0000000000       -6.0403928442577977       -4.1173216182701902     
   1.0000000000000000        3840000.0000000000       -5.6874087716597801       -5.3712291159114098     
   1.0000000000000000        3860000.0000000000       -5.6870877231687045       -5.9803918783113579     
   1.0000000000000000        3880000.0000000000       -5.6868645737719294       -5.2957114329272876     
   2.0000000000000000        3900000.0000000000       -6.0415589654731967       -6.3813232760829957     
   2.0000000000000000        3920000.0000000000       -6.0417308727414039       -5.3029303289250533     
   1.0000000000000000        3940000.0000000000       -5.6865028039647152       -6.9317323604270422     
   1.0000000000000000        3960000.0000000000       -5.6863163749055499       -5.6104437137154264     
   2.0000000000000000        3980000.0000000000       -6.0429704113079152       -6.1876109578966760     
   1.0000000000000000        4000000.0000000000       -5.6862292604444793       -4.4450542417082364     
   1.0000000000000000        4020000.0000000000       -5.6862201209965804       -5.7207808624594012     
   1.0000000000000000        4040000.0000000000       -5.6862382633535891       -5.3137916827317886     
   2.0000000000000000        4060000.0000000000       -6.0441685850612075       -4.9742733749314647     
   2.0000000000000000        4080000.0000000000       -6.0444559469778891       -6.4683086874923532     
   2.0000000000000000        4100000.0000000000       -6.0448125090193594       -6.2223826055886056     
   1.0000000000000000        4120000.0000000000       -5.6864576937255951       -6.0686052062852660     
   2.0000000000000000        4140000.0000000000       -6.0456047563263180       -6.6564973247256312     
   2.0000000000000000        4160000.0000000000       -6.0460673434330880       -4.8734597542035090     
   1.0000000000000000        4180000.0000000000       -5.6863440937768042       -5.2393920825751303     
   2.0000000000000000        4200000.0000000000       -6.0464184860997880       -5.7772646972379089     
   2.0000000000000000        4220000.0000000000       -6.0465449356220029       -5.3667162052403681     
   1.0000000000000000        4240000.0000000000       -5.6863547173345985       -5.5863552632178681     
   2.0000000000000000        4260000.0000000000       -6.0469116645257319       -5.6801945912822349     
   2.0000000000000000        4280000.0000000000       -6.0470544753048872       -6.4530738309894060     
   2.0000000000000000        4300000.0000000000       -6.0473187987491333       -5.5312458267634987     
   1.0000000000000000        4320000.0000000000       -5.6868563513378350       -4.8563465126689120     
   1.0000000000000000        4340000.0000000000       -5.6869193479770574       -5.6050097754982984     
   2.0000000000000000        4360000.0000000000       -6.0478836986083930       -6.5657983294198665     
   1.0000000000000000        4380000.0000000000       -5.6869700739465765       -6.0825446224387889     
   1.0000000000000000        4400000.0000000000       -5.6869943687666629       -5.2245557165505838     
   1.0000000000000000        4420000.0000000000       -5.6870947377582697       -5.7224357940706838     
   1.0000000000000000        4440000.0000000000       -5.6871973049731501       -5.7172315789559010     
   1.0000000000000000        4460000.0000000000       -5.6874749484419018       -5.0254792781893265     
   2.0000000000000000        4480000.0000000000       -6.0484662405898257       -5.6346526314165919     
   2.0000000000000000        4500000.0000000000       -6.0484603682639078       -6.2250693483313171     
   1.0000000000000000        4520000.0000000000       -5.6877685243517089       -5.1952489661944572     
   2.0000000000000000        4540000.0000000000       -6.0485178871622693       -6.0315049086267321     
   1.0000000000000000        4560000.0000000000       -5.6878052568737232       -5.4741609387956096     
   2.0000000000000000        4580000.0000000000       -6.0487318745205263       -6.2270141435431885     
   2.0000000000000000        4600000.0000000000       -6.0488298672051632       -6.5389643636750225     
   1.0000000000000000        4620000.0000000000       -5.6883795389112297       -5.6876986222335457     
   1.0000000000000000        4640000.0000000000       -5.6885325261523247       -5.9257126630160668     
   2.0000000000000000        4660000.0000000000       -6.0489622048335416       -5.3585154077352559     
   1.0000000000000000        4680000.0000000000       -5.6886812055781748       -5.1958338754551505     
   1.0000000000000000        4700000.0000000000       -5.6887347054206909       -2.7937723627756124     
   2.0000000000000000        4720000.0000000000       -6.0491661544158957       -6.2169698163894704     
   1.0000000000000000        4740000.0000000000       -5.6888713185846989       -5.6711603031952933     
   2.0000000000000000        4760000.0000000000       -6.0494403902389795       -5.8374780108743440     
   2.0000000000000000        4780000.0000000000       -6.0496421694818387       -6.4451714758893246     
   1.0000000000000000        4800000.0000000000       -5.6886905473987115       -4.5766079702248490     
   2.0000000000000000        4820000.0000000000       -6.0498686621426403       -5.9008800099578265     
   1.0000000000000000        4840000.0000000000       -5.6883599664370887       -6.5414593260401732     
   1.0000000000000000        4860000.0000000000       -5.6883990182387363       -6.1792667816336007     
   1.0000000000000000        4880000.0000000000       -5.6884146024492992       -5.3303994508120178     
   2.0000000000000000        4900000.0000000000       -6.0505675638348810       -6.0904049742769875     
   2.0000000000000000        4920000.0000000000       -6.0507160772284010       -6.6700915029891163     
   1.0000000000000000        4940000.0000000000       -5.6882116297705165       -5.7116002514103776     
   2.0000000000000000        4960000.0000000000       -6.0512094497841877       -6.6570112729766837     
   1.0000000000000000        4980000.0000000000       -5.6880424153429541       -5.2303405391453106     
   1.0000000000000000        5000000.0000000000       -5.6879041004936717       -5.8447811758343189     
   1.0000000000000000        5020000.0000000000       -5.6878333903679614       -6.2392508972788292     
   1.0000000000000000        5040000.0000000000       -5.6879181942560848       -5.5056984759456764     
   1.0000000000000000        5060000.0000000000       -5.6878999865180386       -5.0628604654186704     
   1.0000000000000000        5080000.0000000000       -5.6877738164488179       -5.3340531076609086     
   1.0000000000000000        5100000.0000000000       -5.6875619732985063       -5.7322800580652000     
   1.0000000000000000        5120000.0000000000       -5.6873217868874182       -4.8402373014972770     
   2.0000000000000000        5140000.0000000000       -6.0526388869423400       -6.6303113932917412     
   1.0000000000000000        5160000.0000000000       -5.6870890167134025       -5.7711318073588922     
   1.0000000000000000        5180000.0000000000       -5.6870709430356374       -5.8276609539966326     
   2.0000000000000000        5200000.0000000000       -6.0530312092372460       -4.7451298645145643     
   1.0000000000000000        5220000.0000000000       -5.6870593107501852       -4.2394790347359939     
   2.0000000000000000        5240000.0000000000       -6.0535841582029981       -7.2060542438487047     
   1.0000000000000000        5260000.0000000000       -5.6870788082089971       -5.5405844464847851     
   1.0000000000000000        5280000.0000000000       -5.6870526611872210       -4.2205218977301024     
   2.0000000000000000        5300000.0000000000       -6.0540581795359349       -5.5900809922960732     
   1.0000000000000000        5320000.0000000000       -5.6868833516487802       -6.2371143359661207     
   1.0000000000000000        5340000.0000000000       -5.6869160684493441       -5.1567939480646450     
   1.0000000000000000        5360000.0000000000       -5.6870012937876027       -5.0423059393492506     
   2.0000000000000000        5380000.0000000000       -6.0547878724254121       -6.8962536742955072     
   1.0000000000000000        5400000.0000000000       -5.6868279160522368       -5.4429458424698343     
   2.0000000000000000        5420000.0000000000       -6.0551023478012480       -6.3366587364707403     
   1.0000000000000000        5440000.0000000000       -5.6868332907287620       -5.4671236035973658     
   1.0000000000000000        5460000.0000000000       -5.6866808539550213       -6.1615026562700148     
   1.0000000000000000        5480000.0000000000       -5.6866065155544216       -5.3743761716780316     
   1.0000000000000000        5500000.0000000000       -5.6865281480623198       -6.0288584106571337     
   2.0000000000000000        5520000.0000000000       -6.0553152092529148       -6.1455739512412917     
   1.0000000000000000        5540000.0000000000       -5.6865031075845218       -4.8992881115736751     
   1.0000000000000000        5560000.0000000000       -5.6864288741943225       -4.9480839931302132     
   1.0000000000000000        5580000.0000000000       -5.6864324648775009       -5.2407495644853608     
   2.0000000000000000        5600000.0000000000       -6.0555687988418034       -6.2433650554272724     
   2.0000000000000000        5620000.0000000000       -6.0556571069104272       -5.7292889911940250     
   1.0000000000000000        5640000.0000000000       -5.6861884055071572       -6.5310696273030242     
   1.0000000000000000        5660000.0000000000       -5.6861449374631690       -5.3390222083197711     
   1.0000000000000000        5680000.0000000000       -5.6862945772024025       -5.7470856370445897     
   2.0000000000000000        5700000.0000000000       -6.0564674091008728       -6.8752909694672333     
   2.0000000000000000        5720000.0000000000       -6.0566322575124838       -5.8092059388353734     
   2.0000000000000000        5740000.0000000000       -6.0567619437944060       -5.9968109431992191     
   1.0000000000000000        5760000.0000000000       -5.6867638720850264       -5.9917545755290762     
   1.0000000000000000        5780000.0000000000       -5.6867897050538270       -5.9647848958421470     
   1.0000000000000000        5800000.0000000000       -5.6869108032167528       -6.2614537168339215     
   1.0000000000000000        5820000.0000000000       -5.6870338044928150       -6.0990675132007066     
   1.0000000000000000        5840000.0000000000       -5.6871532489957435       -5.6166840026724314     
   1.0000000000000000        5860000.0000000000       -5.6873081262114873       -6.1486206032211594     
   2.0000000000000000        5880000.0000000000       -6.0576853411555671       -6.4280571801254105     
   1.0000000000000000        5900000.0000000000       -5.6875856910369853       -4.0664419482179870     
   1.0000000000000000        5920000.0000000000       -5.6875755308442102       -6.0119906895119817     
   2.0000000000000000        5940000.0000000000       -6.0582619415801959       -5.6506285212407068     
   1.0000000000000000        5960000.0000000000       -5.6875966530908340       -6.0385681147562309     
   1.0000000000000000        5980000.0000000000       -5.6877440534911745       -5.2737633307144094     
   2.0000000000000000        6000000.0000000000       -6.0585716709910837       -6.0714912648819386     
   1.0000000000000000        6020000.0000000000       -5.6878283203467870       -6.1144758984086858     
   2.0000000000000000        6040000.0000000000       -6.0588566945821709       -6.6649488249285422     
   1.0000000000000000        6060000.0000000000       -5.6878860445196979       -6.1291773698005594     
   2.0000000000000000        6080000.0000000000       -6.0591345202594526       -6.4466111774210564     
   1.0000000000000000        6100000.0000000000       -5.6878608636687664       -5.3732793746909344     
   1.0000000000000000        6120000.0000000000       -5.6878157944021597       -6.7746715784272462     
   2.0000000000000000        6140000.0000000000       -6.0594367321939364       -6.8301849521602493     
   1.0000000000000000        6160000.0000000000       -5.6877229481069183       -5.3492273882408137     
   2.0000000000000000        6180000.0000000000       -6.0597960332713328       -5.5630986632066310     
   2.0000000000000000        6200000.0000000000       -6.0599696925596120       -6.0730753791120886     
   2.0000000000000000        6220000.0000000000       -6.0601271072567542       -6.2390935679473714     
   2.0000000000000000        6240000.0000000000       -6.0602995023653952       -6.0068932652751501     
   2.0000000000000000        6260000.0000000000       -6.0604808847357843       -6.6057204908841092     
   2.0000000000000000        6280000.0000000000       -6.0605783926612338       -6.8253323088161428     
   1.0000000000000000        6300000.0000000000       -5.6872734276565700       -5.2320930598944040     
   2.0000000000000000        6320000.0000000000       -6.0607261299932862       -5.7942488378009598     
   1.0000000000000000        6340000.0000000000       -5.6870538269269728       -5.5533522789138061     
   2.0000000000000000        6360000.0000000000       -6.0608797608127416       -5.5077372085423901     
   1.0000000000000000        6380000.0000000000       -5.6870406380518128       -5.8053065183463062     
   1.0000000000000000        6400000.0000000000       -5.6870419089084052       -4.6986723350559290     
   1.0000000000000000        6420000.0000000000       -5.6871162789035425       -6.5402627699859641     
   2.0000000000000000        6440000.0000000000       -6.0611297910592858       -6.4966253495362061     
   2.0000000000000000        6460000.0000000000       -6.0612329814214263       -6.5641171350407737     
   1.0000000000000000        6480000.0000000000       -5.6872958871491894       -4.6571432580529883     
   1.0000000000000000        6500000.0000000000       -5.6873517256649491       -6.0061862368890049     
   1.0000000000000000        6520000.0000000000       -5.6873042525720852       -5.8758715894901856     
   1.0000000000000000        6540000.0000000000       -5.6872456298716498       -5.8738846133423781     
   1.0000000000000000        6560000.0000000000       -5.6872364508482232       -6.4225218537036870     
   2.0000000000000000        6580000.0000000000       -6.0618539010536994       -6.0029642430361498     
   2.0000000000000000        6600000.0000000000       -6.0619538012870233       -6.3165659004779426     
   2.0000000000000000        6620000.0000000000       -6.0620305096397029       -6.3721487827698535     
   1.0000000000000000        6640000.0000000000       -5.6868398849332671       -4.4923795082741487     
   1.0000000000000000        6660000.0000000000       -5.6866691749125593       -6.7705084696892728     
   2.0000000000000000        6680000.0000000000       -6.0623069478620542       -5.2966036690265161     
   1.0000000000000000        6700000.0000000000       -5.6863629173772630       -6.2348318801324432     
   1.0000000000000000        6720000.0000000000       -5.6862666004367819       -5.7264050003086222     
   2.0000000000000000        6740000.0000000000       -6.0623542388179397       -6.0438420346515436     
   2.0000000000000000        6760000.0000000000       -6.0623568256049563       -5.6712382610006795     
   1.0000000000000000        6780000.0000000000       -5.6859823648898402       -4.7878782749274720     
   1.0000000000000000        6800000.0000000000       -5.6859329196255803       -5.9483643162321398     
   1.0000000000000000        6820000.0000000000       -5.6858364840184556       -6.5760477993558366     
   2.0000000000000000        6840000.0000000000       -6.0627669371874742       -5.7840691430266729     
   1.0000000000000000        6860000.0000000000       -5.6856376978553351       -5.7149765244214610     
   1.0000000000000000        6880000.0000000000       -5.6856490688377699       -6.5087075647594599     
   2.0000000000000000        6900000.0000000000       -6.0630212804275567       -5.9680933640228853     
   1.0000000000000000        6920000.0000000000       -5.6855485758045647       -5.6415455203681972     
   2.0000000000000000        6940000.0000000000       -6.0632192794139730       -6.2465606921029364     
   1.0000000000000000        6960000.0000000000       -5.6854856310117530       -6.2659201465477796     
   2.0000000000000000        6980000.0000000000       -6.0633931357221158       -6.8302831685943701     
