[0.025, 0.0]
[4.275, 1.4163409619659295]
[4.325, 1.3158486650266858]
[4.375, 1.2152642060588277]
[4.425000000000001, 1.1542113659074504]
[4.475, 1.063346572347276]
[4.525, 1.0199397262655094]
[4.575, 0.9668142884673261]
[4.625, 0.8995281824941415]
[4.675000000000001, 0.8879450630914865]
[4.725, 0.8266785579153999]
[4.775, 0.7918177174293477]
[4.825000000000001, 0.775199129834224]
[4.875, 0.7327741182211664]
[4.925000000000001, 0.7265909481071078]
[4.975, 0.7032702743694708]
[5.025, 0.6791966698587477]
[5.075000000000001, 0.6785165912961124]
[5.125, 0.6648162677520407]
[5.175000000000001, 0.6500698838336052]
[5.225, 0.6464143398996874]
[5.275, 0.651137426486334]
[5.325000000000001, 0.6514675588930746]
[5.375, 0.6427010111518786]
[5.425000000000001, 0.6500283924076065]
[5.475, 0.6592420276807903]
[5.525, 0.6710291370591716]
[5.575000000000001, 0.6802608745828953]
[5.625, 0.6817115265595444]
[5.675000000000001, 0.699918001250169]
[5.725, 0.7256556482485895]
[5.775, 0.7391463447721779]
[5.825000000000001, 0.7711119600298918]
[5.875, 0.7895404605821492]
[5.925000000000001, 0.8223330546743722]
[5.975, 0.8499173662773715]
[6.025, 0.8612740416789227]
[6.075000000000001, 0.9002002933898607]
[6.125, 0.9265186251215927]
[6.175000000000001, 0.9509138768418521]
[6.225, 0.9912598183935393]
[6.275, 1.0085744195130277]
[6.325000000000001, 1.0464380429671294]
[6.375, 1.0857857795104102]
[6.425000000000001, 1.0973590463214078]
[6.475, 1.129440015337389]
[6.525, 1.1396771131841277]
[6.575000000000001, 1.1793392092271848]
[6.625, 1.1926079543972132]
[6.675000000000001, 1.2253146117290354]
[6.725, 1.232753552369022]
[6.775, 1.2441044738181348]
[6.825000000000001, 1.270610025471557]
[6.875, 1.279130955966301]
[6.925000000000001, 1.2851050635430685]
[6.975, 1.3027482489028714]
[7.025, 1.3091799655730434]
[7.075000000000001, 1.3139469676547022]
[7.125, 1.3181170891334537]
[7.175000000000001, 1.3191791710877812]
[7.225, 1.3123543690525097]
[7.275, 1.2921239921391696]
[7.325000000000001, 1.2746644010706527]
[7.375, 1.2608457320507556]
[7.425000000000001, 1.2550830664535504]
[7.475, 1.2268788138774722]
[7.525, 1.203663968347753]
[7.575000000000001, 1.1880688700141262]
[7.625, 1.1646773154389845]
[7.675000000000001, 1.1387185106079458]
[7.725, 1.1165309261269676]
[7.775, 1.0895055959731998]
[7.825000000000001, 1.0830763178745142]
[7.875, 1.0398057396605054]
[7.925000000000001, 1.0308763169321764]
[7.975, 0.9994598607279962]
[8.025, 0.9802941354058258]
[8.075, 0.9775230257795667]
[8.125, 0.9438034443785006]
[8.175, 0.9339204011053454]
[8.225000000000001, 0.9250283109390485]
[8.275, 0.9241094803146128]
[8.325, 0.9016884244376782]
[8.375, 0.8865855323315528]
[8.425, 0.8936108091382396]
[8.475000000000001, 0.8825963181395692]
[8.525, 0.8845986582168625]
[8.575, 0.8794363798576553]
[8.625, 0.8764753880321262]
[8.675, 0.8831452592078779]
[8.725000000000001, 0.8852926455699495]
[8.775, 0.875015868719399]
[8.825, 0.8700277201617286]
[8.875, 0.8907708099441061]
[8.925, 0.8965435459272005]
[8.975000000000001, 0.9051577209072447]
[9.025, 0.9150661747672968]
[9.075, 0.926019452165948]
[9.125, 0.9427047845707669]
[9.175, 0.9422898562136051]
[9.225000000000001, 0.9666072193001706]
[9.275, 0.9717789910154478]
[9.325, 0.999146282091337]
[9.375, 0.9867595189718362]
[9.425, 1.0134959626427167]
[9.475000000000001, 1.023785775031414]
[9.525, 1.0392806958079555]
[9.575000000000001, 1.0393458200865673]
[9.625, 1.057709896954402]
[9.675, 1.0678821625623474]
[9.725000000000001, 1.0637109467760308]
[9.775, 1.0793593072336896]
[9.825000000000001, 1.0828903607620877]
[9.875, 1.0857006856538423]
[9.925, 1.0923654978856632]
