[0.025, 0.0]
[4.275, 1.4894098606697355]
[4.325, 1.3637378214913127]
[4.375, 1.2727112148603132]
[4.425000000000001, 1.1825956445578796]
[4.475, 1.1204219268288225]
[4.525, 1.0498020256751663]
[4.575, 0.984896416389747]
[4.625, 0.9529419210159191]
[4.675000000000001, 0.8867242912262182]
[4.725, 0.8708911956383396]
[4.775, 0.8265960107267812]
[4.825000000000001, 0.786030879062057]
[4.875, 0.7565436253276024]
[4.925000000000001, 0.7477790197713046]
[4.975, 0.7266767073975041]
[5.025, 0.7156713355662563]
[5.075000000000001, 0.6734354796708196]
[5.125, 0.6735808452480779]
[5.175000000000001, 0.6846317064674856]
[5.225, 0.6724164543410112]
[5.275, 0.6655026725580343]
[5.325000000000001, 0.6630856533081632]
[5.375, 0.6768230189184866]
[5.425000000000001, 0.6808880768173867]
[5.475, 0.6796009726532861]
[5.525, 0.6933200919608887]
[5.575000000000001, 0.6974777382204149]
[5.625, 0.7194356013820671]
[5.675000000000001, 0.719537655242898]
[5.725, 0.7410181291478983]
[5.775, 0.77100860374262]
[5.825000000000001, 0.80499523301918]
[5.875, 0.8019515317653677]
[5.925000000000001, 0.8159220416737256]
[5.975, 0.8699808115615327]
[6.025, 0.8695394995512377]
[6.075000000000001, 0.9105587265961532]
[6.125, 0.9548939432153831]
[6.175000000000001, 0.9781317880484953]
[6.225, 0.9961290334470504]
[6.275, 1.034375446202971]
[6.325000000000001, 1.0693523033256076]
[6.375, 1.1227423686622853]
[6.425000000000001, 1.1193284896170423]
[6.475, 1.1550501152714971]
[6.525, 1.1730734125239197]
[6.575000000000001, 1.1890714844183417]
[6.625, 1.2254406182995068]
[6.675000000000001, 1.236167227748955]
[6.725, 1.2733268122557604]
[6.775, 1.2766001329640906]
[6.825000000000001, 1.302006817883349]
[6.875, 1.3016840005681387]
[6.925000000000001, 1.301334574091796]
[6.975, 1.323166566040464]
[7.025, 1.3292096893571061]
[7.075000000000001, 1.33557651906052]
[7.125, 1.320497221110943]
[7.175000000000001, 1.324952692225122]
[7.225, 1.3208716419496092]
[7.275, 1.3076004445765508]
[7.325000000000001, 1.3007818049856197]
[7.375, 1.285853875335751]
[7.425000000000001, 1.2717789446812244]
[7.475, 1.2428757536926274]
[7.525, 1.2316492089373738]
[7.575000000000001, 1.1995193247176863]
[7.625, 1.1831649164010443]
[7.675000000000001, 1.1583593649733341]
[7.725, 1.1257183158478794]
[7.775, 1.09633747924828]
[7.825000000000001, 1.0848117642687782]
[7.875, 1.0553821869627367]
[7.925000000000001, 1.0462562179717816]
[7.975, 1.0171148081234724]
[8.025, 1.0077776160427547]
[8.075, 0.9770786634676729]
[8.125, 0.9724046570699945]
[8.175, 0.9646645216941286]
[8.225000000000001, 0.9446923001106293]
[8.275, 0.9274235961877033]
[8.325, 0.9254097339116049]
[8.375, 0.9187311413066179]
[8.425, 0.9027251224602473]
[8.475000000000001, 0.9057517847147787]
[8.525, 0.9020355544984527]
[8.575, 0.8925010537848458]
[8.625, 0.8944824895482968]
[8.675, 0.889655717413899]
[8.725000000000001, 0.899590990475839]
[8.775, 0.9062015120095992]
[8.825, 0.8970485618464189]
[8.875, 0.9088779004262193]
[8.925, 0.9231726523970933]
[8.975000000000001, 0.9269366275132215]
[9.025, 0.9443952188303516]
[9.075, 0.941372049550463]
[9.125, 0.9621488676411897]
[9.175, 0.9668244746866201]
[9.225000000000001, 0.9873603278978049]
[9.275, 0.9975528695938944]
[9.325, 1.0086350088622813]
[9.375, 1.0178865404331863]
[9.425, 1.0330494633555638]
[9.475000000000001, 1.055305478813878]
[9.525, 1.0698579414440785]
[9.575000000000001, 1.0728136921727947]
[9.625, 1.087523245189664]
[9.675, 1.09638238388408]
[9.725000000000001, 1.0969678537146499]
[9.775, 1.1184604921749899]
[9.825000000000001, 1.113623059048598]
[9.875, 1.140533553961348]
[9.925, 1.1277934357429464]
