[0.025, 0.0]
[4.275, 1.2708010010022608]
[4.325, 1.197618254351145]
[4.375, 1.1020821854068907]
[4.425000000000001, 1.0366459148160398]
[4.475, 0.9711292798622309]
[4.525, 0.904638070211561]
[4.575, 0.8570464990921252]
[4.625, 0.8167425580336358]
[4.675000000000001, 0.7496094149045672]
[4.725, 0.7336907989698568]
[4.775, 0.7037552499973121]
[4.825000000000001, 0.6686001362314674]
[4.875, 0.6579460776092729]
[4.925000000000001, 0.6303451320098398]
[4.975, 0.6155206342309046]
[5.025, 0.6096548401085132]
[5.075000000000001, 0.5956191960760501]
[5.125, 0.5831673089731685]
[5.175000000000001, 0.5780510073504386]
[5.225, 0.5715140512018102]
[5.275, 0.5719109178484728]
[5.325000000000001, 0.5778720564033837]
[5.375, 0.5767206177555139]
[5.425000000000001, 0.5933700118312503]
[5.475, 0.5878645360807929]
[5.525, 0.5976117749184618]
[5.575000000000001, 0.6080435325377345]
[5.625, 0.630290475280162]
[5.675000000000001, 0.629783376057773]
[5.725, 0.6546411031299112]
[5.775, 0.6741154016343271]
[5.825000000000001, 0.6953560949464742]
[5.875, 0.7133561168501314]
[5.925000000000001, 0.7308210142619127]
[5.975, 0.7714259147940634]
[6.025, 0.8003496183297597]
[6.075000000000001, 0.8240526973828461]
[6.125, 0.8614488615837849]
[6.175000000000001, 0.8860730720558652]
[6.225, 0.9061421937081314]
[6.275, 0.9595831843101027]
[6.325000000000001, 0.9728282488076372]
[6.375, 0.9951498933939754]
[6.425000000000001, 1.0225750613430682]
[6.475, 1.0437846135307383]
[6.525, 1.0683975967361006]
[6.575000000000001, 1.0990479389001442]
[6.625, 1.1110771782640039]
[6.675000000000001, 1.1418037314557525]
[6.725, 1.1484798445805573]
[6.775, 1.1597052942696795]
[6.825000000000001, 1.179273902091802]
[6.875, 1.1891233403217838]
[6.925000000000001, 1.2041339185227942]
[6.975, 1.2048049101272922]
[7.025, 1.2093251812314623]
[7.075000000000001, 1.223566342137538]
[7.125, 1.2225309889174927]
[7.175000000000001, 1.215889469764885]
[7.225, 1.21361880878342]
[7.275, 1.202803404547032]
[7.325000000000001, 1.1764764713524014]
[7.375, 1.168675399339631]
[7.425000000000001, 1.152519541540504]
[7.475, 1.1406898962517638]
[7.525, 1.1238036476407893]
[7.575000000000001, 1.0982964631930245]
[7.625, 1.0676693418515542]
[7.675000000000001, 1.040534740716667]
[7.725, 1.032043366468792]
[7.775, 1.012437158326251]
[7.825000000000001, 0.9875676032447569]
[7.875, 0.9691665511448815]
[7.925000000000001, 0.9521888982382941]
[7.975, 0.9304347115560035]
[8.025, 0.9107043126743977]
[8.075, 0.8957048151022441]
[8.125, 0.8827607027134077]
[8.175, 0.8722334611460647]
[8.225000000000001, 0.8540630796002248]
[8.275, 0.840833504865256]
[8.325, 0.8410092451372667]
[8.375, 0.8270266711630836]
[8.425, 0.8213084579345594]
[8.475000000000001, 0.8133315625350577]
[8.525, 0.8157810408921893]
[8.575, 0.8116838999940367]
[8.625, 0.8127205150964949]
[8.675, 0.8136629552505169]
[8.725000000000001, 0.8183503944196503]
[8.775, 0.8207309097459037]
[8.825, 0.8217651502948662]
[8.875, 0.8311185169345038]
[8.925, 0.8301676957843842]
[8.975000000000001, 0.8489279991748964]
[9.025, 0.8567043396115235]
[9.075, 0.8659568097265326]
[9.125, 0.8771570708519957]
[9.175, 0.8878035130860331]
[9.225000000000001, 0.9000101535954693]
[9.275, 0.9016650666997589]
[9.325, 0.9170216293369683]
[9.375, 0.9340576836933603]
[9.425, 0.9403740172686309]
[9.475000000000001, 0.960061156514694]
[9.525, 0.9662675510107424]
[9.575000000000001, 0.9784090341182502]
[9.625, 0.9886705145563272]
[9.675, 1.0005098039315397]
[9.725000000000001, 1.0065697657975214]
[9.775, 1.0126929228373245]
[9.825000000000001, 1.0156032416681258]
[9.875, 1.0348127169832548]
[9.925, 1.0349266988440677]
