[0.025, 0.0]
[4.325, 1.410848292484969]
[4.375, 1.2824759382106776]
[4.425000000000001, 1.1736713298730295]
[4.475, 1.1203007477322584]
[4.525, 1.038425911614344]
[4.575, 0.9733053087471706]
[4.625, 0.9363847961238184]
[4.675000000000001, 0.8553171605106972]
[4.725, 0.8142946741305964]
[4.775, 0.7934130519842753]
[4.825000000000001, 0.7659296521296365]
[4.875, 0.7144114088685546]
[4.925000000000001, 0.7016050145408383]
[4.975, 0.6930850482819589]
[5.025, 0.6838999820157696]
[5.075000000000001, 0.6488767734819013]
[5.125, 0.6381535004219911]
[5.175000000000001, 0.6388508628739153]
[5.225, 0.638782319961278]
[5.275, 0.6438242103043775]
[5.325000000000001, 0.6314776023259389]
[5.375, 0.6275263590492837]
[5.425000000000001, 0.6315125817617382]
[5.475, 0.6565759753629635]
[5.525, 0.6762647350076173]
[5.575000000000001, 0.6691984554130865]
[5.625, 0.6852314199506931]
[5.675000000000001, 0.7117950331691393]
[5.725, 0.7241046285424099]
[5.775, 0.7433559370735122]
[5.825000000000001, 0.7703272947606663]
[5.875, 0.8058781983544088]
[5.925000000000001, 0.8147501360714572]
[5.975, 0.8663883703451128]
[6.025, 0.896468894554588]
[6.075000000000001, 0.9375037648732805]
[6.125, 0.9694685384181038]
[6.175000000000001, 0.9880926553199243]
[6.225, 1.031524481336032]
[6.275, 1.068285366995466]
[6.325000000000001, 1.1036934639683926]
[6.375, 1.1397626335534854]
[6.425000000000001, 1.1676026796853167]
[6.475, 1.2120383556654188]
[6.525, 1.2250421436394137]
[6.575000000000001, 1.2361108145089286]
[6.625, 1.2772236788165447]
[6.675000000000001, 1.3030736055117582]
[6.725, 1.3096235757117485]
[6.775, 1.32257859395991]
[6.825000000000001, 1.3353756402317478]
[6.875, 1.3589104334693975]
[6.925000000000001, 1.3568274036388368]
[6.975, 1.377118615703299]
[7.025, 1.3723544000019983]
[7.075000000000001, 1.3720281068091604]
[7.125, 1.3978515103793385]
[7.175000000000001, 1.390855323744023]
[7.225, 1.3773448644195063]
[7.275, 1.3560385449779089]
[7.325000000000001, 1.3422094111955685]
[7.375, 1.3486629598916722]
[7.425000000000001, 1.3276071569175918]
[7.475, 1.2805766496894258]
[7.525, 1.2661188345416612]
[7.575000000000001, 1.2523934832017678]
[7.625, 1.2173150467174754]
[7.675000000000001, 1.1967799924062554]
[7.725, 1.160484693690453]
[7.775, 1.1259023542398532]
[7.825000000000001, 1.1033100451530873]
[7.875, 1.0737234536611149]
[7.925000000000001, 1.0483709543647284]
[7.975, 1.0207976681177962]
[8.025, 1.0069152421619227]
[8.075, 0.9884469326136052]
[8.125, 0.9680157241761597]
[8.175, 0.9456616927520614]
[8.225000000000001, 0.9384469314989665]
[8.275, 0.9346511893151882]
[8.325, 0.9079235410248037]
[8.375, 0.8884096407637557]
[8.425, 0.8841224008664481]
[8.475000000000001, 0.8897210770857866]
[8.525, 0.8874549878934662]
[8.575, 0.8863626265878994]
[8.625, 0.8799145821955746]
[8.675, 0.8812851282918722]
[8.725000000000001, 0.8900798963034072]
[8.775, 0.8917840286794563]
[8.825, 0.8961809201409474]
[8.875, 0.8966533164966711]
[8.925, 0.9144477574445005]
[8.975000000000001, 0.9228324869286003]
[9.025, 0.9321007205614956]
[9.075, 0.9472318195445525]
[9.125, 0.9641483337095342]
[9.175, 0.9693467251838459]
[9.225000000000001, 0.9920666339459023]
[9.275, 1.0042557607584748]
[9.325, 1.0214253686324724]
[9.375, 1.0285367029790435]
[9.425, 1.041549804637677]
[9.475000000000001, 1.0687141166548395]
[9.525, 1.0724370656412114]
[9.575000000000001, 1.092915464400685]
[9.625, 1.111009393755782]
[9.675, 1.1219707381087476]
[9.725000000000001, 1.127240820383471]
[9.775, 1.1435518916789607]
[9.825000000000001, 1.160471684485353]
[9.875, 1.1559421588127587]
[9.925, 1.1614830297247167]
