[0.025, 0.0]
[4.275, 1.4571266926969635]
[4.325, 1.3639973833149686]
[4.375, 1.2652291541113345]
[4.425000000000001, 1.1941228843591465]
[4.475, 1.1100005245243363]
[4.525, 1.0530015577547716]
[4.575, 0.9997330341722445]
[4.625, 0.9338898868935028]
[4.675000000000001, 0.8787337844717397]
[4.725, 0.8526412616396815]
[4.775, 0.820746450692045]
[4.825000000000001, 0.7905093907620265]
[4.875, 0.75970609193833]
[4.925000000000001, 0.7386841399531823]
[4.975, 0.7114968031324619]
[5.025, 0.7108720374468471]
[5.075000000000001, 0.6886788145466987]
[5.125, 0.6713666361964478]
[5.175000000000001, 0.6721460218510575]
[5.225, 0.6658493674172634]
[5.275, 0.6571447112072267]
[5.325000000000001, 0.6675278658786373]
[5.375, 0.6780805867722918]
[5.425000000000001, 0.6759505273118215]
[5.475, 0.6757230783728095]
[5.525, 0.694827309552108]
[5.575000000000001, 0.6990358254274307]
[5.625, 0.7262458298997239]
[5.675000000000001, 0.7409614153499005]
[5.725, 0.7628801211969143]
[5.775, 0.7761617253528742]
[5.825000000000001, 0.7983612448339086]
[5.875, 0.8191306980924213]
[5.925000000000001, 0.8483217847952741]
[5.975, 0.871539795485641]
[6.025, 0.9108667889128153]
[6.075000000000001, 0.9414373471035179]
[6.125, 0.9652122407040354]
[6.175000000000001, 0.9978631875479494]
[6.225, 1.0283407638010438]
[6.275, 1.0824759316749342]
[6.325000000000001, 1.097889324141443]
[6.375, 1.1165531814291203]
[6.425000000000001, 1.1534836507939887]
[6.475, 1.1884470699153022]
[6.525, 1.209423126091041]
[6.575000000000001, 1.219722558008877]
[6.625, 1.249734586052712]
[6.675000000000001, 1.266825868005228]
[6.725, 1.294602381998741]
[6.775, 1.2979830140228577]
[6.825000000000001, 1.3198069828374706]
[6.875, 1.3220379954695696]
[6.925000000000001, 1.3395898489566498]
[6.975, 1.3281842060183142]
[7.025, 1.3606499892822153]
[7.075000000000001, 1.3490949886891546]
[7.125, 1.3347780129758786]
[7.175000000000001, 1.3467794184760393]
[7.225, 1.3450347748424674]
[7.275, 1.3347184762809858]
[7.325000000000001, 1.3149662571118526]
[7.375, 1.2863869085851645]
[7.425000000000001, 1.2790970855316746]
[7.475, 1.2490583547563228]
[7.525, 1.2419730324475682]
[7.575000000000001, 1.2164845204733254]
[7.625, 1.192844941174435]
[7.675000000000001, 1.168938363775568]
[7.725, 1.1380626060015289]
[7.775, 1.1144359770471743]
[7.825000000000001, 1.094632813181768]
[7.875, 1.070413458609391]
[7.925000000000001, 1.0586370383086652]
[7.975, 1.032529665419307]
[8.025, 1.0165888274338573]
[8.075, 0.9946309747874522]
[8.125, 0.9882413899285835]
[8.175, 0.9705532310430973]
[8.225000000000001, 0.9540781969384459]
[8.275, 0.9602474459520358]
[8.325, 0.9364518118899231]
[8.375, 0.9372819798907285]
[8.425, 0.9261230611376366]
[8.475000000000001, 0.92507601298872]
[8.525, 0.9080139189378545]
[8.575, 0.9107193804923598]
[8.625, 0.9132682765354365]
[8.675, 0.9134846358723894]
[8.725000000000001, 0.9137625207927617]
[8.775, 0.932999225590625]
[8.825, 0.9372699523357835]
[8.875, 0.9290071025357769]
[8.925, 0.9434095615232464]
[8.975000000000001, 0.9627654752446482]
[9.025, 0.9627925282880863]
[9.075, 0.9707587960708209]
[9.125, 0.9806946398693122]
[9.175, 0.9930788094077444]
[9.225000000000001, 1.003378779206087]
[9.275, 1.014885031684733]
[9.325, 1.026114242387705]
[9.375, 1.0351244323888535]
[9.425, 1.0443470415452083]
[9.475000000000001, 1.066913758467777]
[9.525, 1.0777016696724753]
[9.575000000000001, 1.082180486561707]
[9.625, 1.082081332717026]
[9.675, 1.104370691849485]
[9.725000000000001, 1.1084445470600328]
[9.775, 1.113512892272799]
[9.825000000000001, 1.1270904772408177]
[9.875, 1.1282660290716213]
[9.925, 1.1349671646940074]
