 ---New_Simulation---
        Label               Simulation step                 <E_i>                   E_i
   2.0000000000000000        620000.00000000000       -5.3818801289483140       -5.1322627685646820     
   2.0000000000000000        640000.00000000000       -5.3863357920206187       -5.2745805278745124     
   2.0000000000000000        660000.00000000000       -5.3905310493339940       -5.3328480153489179     
   1.0000000000000000        680000.00000000000       -5.5535032538738660       -5.3517424853096633     
   2.0000000000000000        700000.00000000000       -5.3980820233074134       -5.8401262167288364     
   1.0000000000000000        720000.00000000000       -5.5554260815751233       -6.2881774434109925     
   1.0000000000000000        740000.00000000000       -5.5570491378115889       -6.0523492954705604     
   2.0000000000000000        760000.00000000000       -5.4077809038928590       -4.8428267721136464     
   2.0000000000000000        780000.00000000000       -5.4114790360760319       -5.1247154545368518     
   2.0000000000000000        800000.00000000000       -5.4141612885078860       -6.3432579756562015     
   1.0000000000000000        820000.00000000000       -5.5611070143128689       -6.1863405871068009     
   2.0000000000000000        840000.00000000000       -5.4200868812654770       -5.2011554101293109     
   2.0000000000000000        860000.00000000000       -5.4226519299358680       -5.1752151494665171     
   2.0000000000000000        880000.00000000000       -5.4257023672913993       -5.8104368995173399     
   2.0000000000000000        900000.00000000000       -5.4289692837365582       -4.1444726839247101     
   2.0000000000000000        920000.00000000000       -5.4318175576117342       -5.9969042494929896     
   2.0000000000000000        940000.00000000000       -5.4349601256472999       -4.7292138039734626     
   2.0000000000000000        960000.00000000000       -5.4375426132023952       -5.5838159860481067     
   2.0000000000000000        980000.00000000000       -5.4394630498672960       -3.4254988672849382     
   2.0000000000000000        1000000.0000000000       -5.4412941438800182       -5.4898776235584252     
   1.0000000000000000        1020000.0000000000       -5.5713537119701142       -5.0306110220082241     
   2.0000000000000000        1040000.0000000000       -5.4455879395796067       -5.3872822834814311     
   2.0000000000000000        1060000.0000000000       -5.4481533258716226       -4.2778577088758851     
   2.0000000000000000        1080000.0000000000       -5.4506672173465729       -5.9156287764092523     
   2.0000000000000000        1100000.0000000000       -5.4530195197802707       -6.5521986950645674     
   1.0000000000000000        1120000.0000000000       -5.5726497973489240       -6.0747001153907849     
   1.0000000000000000        1140000.0000000000       -5.5732473156936386       -5.4038959474319199     
   2.0000000000000000        1160000.0000000000       -5.4604057864525988       -4.9360064845333138     
   1.0000000000000000        1180000.0000000000       -5.5737966351240349       -5.9001789913246121     
   1.0000000000000000        1200000.0000000000       -5.5747714044467065       -6.0789076237674253     
   2.0000000000000000        1220000.0000000000       -5.4669190565357351       -6.0155583825564509     
   1.0000000000000000        1240000.0000000000       -5.5751921297319109       -5.9736779532101298     
   1.0000000000000000        1260000.0000000000       -5.5749932766318491       -5.9173020659569104     
   1.0000000000000000        1280000.0000000000       -5.5747984364809069       -6.3501257724725857     
   2.0000000000000000        1300000.0000000000       -5.4730859282246564       -5.7263078989384182     
   1.0000000000000000        1320000.0000000000       -5.5745299592295385       -6.2611452357982511     
   2.0000000000000000        1340000.0000000000       -5.4758720429880503       -6.3289470893772934     
   1.0000000000000000        1360000.0000000000       -5.5750384159893640       -5.3356118639654060     
   1.0000000000000000        1380000.0000000000       -5.5749710326689064       -6.2572735674739448     
   2.0000000000000000        1400000.0000000000       -5.4803213039640370       -5.2772834121664633     
   2.0000000000000000        1420000.0000000000       -5.4820412560143312       -5.1830625881642467     
   1.0000000000000000        1440000.0000000000       -5.5746145084018117       -5.8549453008466203     
   2.0000000000000000        1460000.0000000000       -5.4839098931935641       -6.2203095485459450     
   1.0000000000000000        1480000.0000000000       -5.5732993258054799       -4.4182386141619494     
   2.0000000000000000        1500000.0000000000       -5.4859411050881288       -5.4210050318624701     
   1.0000000000000000        1520000.0000000000       -5.5722682288486354       -4.5841245741856813     
   1.0000000000000000        1540000.0000000000       -5.5718124027834053       -5.6308057715806061     
   1.0000000000000000        1560000.0000000000       -5.5712019578213186       -6.0988297296313068     
   1.0000000000000000        1580000.0000000000       -5.5707844167702731       -6.0026156743662931     
   2.0000000000000000        1600000.0000000000       -5.4912471009795034       -6.1299188266663425     
   1.0000000000000000        1620000.0000000000       -5.5703238968971105       -5.2862868983910065     
   2.0000000000000000        1640000.0000000000       -5.4920249102682339       -6.0520808400157113     
   1.0000000000000000        1660000.0000000000       -5.5693365749659094       -6.3962518701893183     
   2.0000000000000000        1680000.0000000000       -5.4929569592834238       -5.0783457328740358     
   2.0000000000000000        1700000.0000000000       -5.4933775784583592       -5.2948724761318982     
   2.0000000000000000        1720000.0000000000       -5.4938491918288319       -5.5592051180541358     
   1.0000000000000000        1740000.0000000000       -5.5689051945448531       -5.6570622728208040     
   2.0000000000000000        1760000.0000000000       -5.4949161909883975       -5.0902723372061640     
   2.0000000000000000        1780000.0000000000       -5.4956480902767559       -5.3881182344492018     
   1.0000000000000000        1800000.0000000000       -5.5707100825421492       -5.8052210485322799     
   1.0000000000000000        1820000.0000000000       -5.5714915540172392       -5.1208129685268720     
   1.0000000000000000        1840000.0000000000       -5.5717510205738270       -5.9152685901771420     
   1.0000000000000000        1860000.0000000000       -5.5722751603521994       -5.6127449285669719     
   2.0000000000000000        1880000.0000000000       -5.4996171326548193       -6.4570614250092708     
   1.0000000000000000        1900000.0000000000       -5.5731791769815429       -5.4069232014688904     
   1.0000000000000000        1920000.0000000000       -5.5736971386309362       -5.6152502439353444     
   2.0000000000000000        1940000.0000000000       -5.5023222524983915       -5.6420050749888215     
   2.0000000000000000        1960000.0000000000       -5.5030876648539984       -5.3753048063782671     
   2.0000000000000000        1980000.0000000000       -5.5039042008872787       -5.4408818885729655     
   1.0000000000000000        2000000.0000000000       -5.5745643990109155       -5.3032275162681968     
   1.0000000000000000        2020000.0000000000       -5.5745582938826210       -6.0970018983407934     
   1.0000000000000000        2040000.0000000000       -5.5746972376127477       -3.4494913711779134     
   1.0000000000000000        2060000.0000000000       -5.5746954077322943       -5.1386271821596141     
   1.0000000000000000        2080000.0000000000       -5.5747539451386174       -5.6483018181507658     
   2.0000000000000000        2100000.0000000000       -5.5095625674052489       -5.5667024242943164     
   2.0000000000000000        2120000.0000000000       -5.5107019353457263       -5.0369424631649782     
   2.0000000000000000        2140000.0000000000       -5.5111922739806944       -5.5883254058568541     
   2.0000000000000000        2160000.0000000000       -5.5118007829052322       -5.6299808897464807     
   2.0000000000000000        2180000.0000000000       -5.5126303451179988       -6.1583538964418745     
   1.0000000000000000        2200000.0000000000       -5.5754086164054790       -6.0840921897924112     
   2.0000000000000000        2220000.0000000000       -5.5142134409374481       -5.0407427682599781     
   1.0000000000000000        2240000.0000000000       -5.5756749497193612       -5.3666784010845872     
   1.0000000000000000        2260000.0000000000       -5.5759089825461761       -5.4566569836404630     
   2.0000000000000000        2280000.0000000000       -5.5161526694471563       -5.2603045406011635     
   2.0000000000000000        2300000.0000000000       -5.5167838729776459       -5.9100676720656509     
   2.0000000000000000        2320000.0000000000       -5.5175548199740945       -5.9633533571824051     
   2.0000000000000000        2340000.0000000000       -5.5178516250926766       -6.6424268756763434     
   1.0000000000000000        2360000.0000000000       -5.5754813372913086       -6.0509233953859987     
   2.0000000000000000        2380000.0000000000       -5.5185960098022910       -6.1704625552207526     
   2.0000000000000000        2400000.0000000000       -5.5191483978127414       -5.6074145436271472     
   2.0000000000000000        2420000.0000000000       -5.5196719468533182       -5.1072259367149409     
   1.0000000000000000        2440000.0000000000       -5.5749883675613869       -5.9419174549349663     
   1.0000000000000000        2460000.0000000000       -5.5751201472242462       -5.4252747555341339     
   2.0000000000000000        2480000.0000000000       -5.5211008611278292       -5.4387533012239855     
   1.0000000000000000        2500000.0000000000       -5.5752327100911909       -5.9350154360990963     
   1.0000000000000000        2520000.0000000000       -5.5751902544619867       -6.2625991053783716     
   1.0000000000000000        2540000.0000000000       -5.5748865865276063       -5.6176862374782832     
   1.0000000000000000        2560000.0000000000       -5.5749170640667787       -5.7558074983450149     
   2.0000000000000000        2580000.0000000000       -5.5229762462232390       -6.1115211372273697     
   1.0000000000000000        2600000.0000000000       -5.5752341273049044       -5.8706206683001634     
   2.0000000000000000        2620000.0000000000       -5.5240372018900779       -5.7912801543983186     
   1.0000000000000000        2640000.0000000000       -5.5755450827610025       -5.0443864846966573     
   1.0000000000000000        2660000.0000000000       -5.5756886465034636       -5.5995721827779521     
   1.0000000000000000        2680000.0000000000       -5.5758726119235726       -5.2252424991060913     
   1.0000000000000000        2700000.0000000000       -5.5759955850736755       -5.5893960058894896     
   1.0000000000000000        2720000.0000000000       -5.5760249238191326       -5.7473168624483675     
   1.0000000000000000        2740000.0000000000       -5.5757747902049424       -5.2097993010013788     
   1.0000000000000000        2760000.0000000000       -5.5754489553330258       -5.0486490927134584     
   2.0000000000000000        2780000.0000000000       -5.5283066263710392       -5.9686503915205948     
   1.0000000000000000        2800000.0000000000       -5.5752117661860590       -3.9523796394283259     
   1.0000000000000000        2820000.0000000000       -5.5752174433290058       -5.6863032459067355     
   1.0000000000000000        2840000.0000000000       -5.5754084472744374       -5.0807454902463398     
   2.0000000000000000        2860000.0000000000       -5.5304825651268894       -5.9715990829470487     
   1.0000000000000000        2880000.0000000000       -5.5754594921550247       -5.7219556196876455     
   2.0000000000000000        2900000.0000000000       -5.5317076956317850       -6.2316379971395159     
   2.0000000000000000        2920000.0000000000       -5.5324273372521979       -5.6390933275874833     
   1.0000000000000000        2940000.0000000000       -5.5751311903342060       -5.6633649529587071     
   2.0000000000000000        2960000.0000000000       -5.5336954726369045       -5.7072750137943054     
   2.0000000000000000        2980000.0000000000       -5.5341684358985574       -6.4251489448893988     
   2.0000000000000000        3000000.0000000000       -5.5344195813478514       -6.2330590423042818     
   1.0000000000000000        3020000.0000000000       -5.5750969499566905       -5.1893269847046763     
   2.0000000000000000        3040000.0000000000       -5.5351636179178181       -5.5153414927754634     
   1.0000000000000000        3060000.0000000000       -5.5752560659130177       -4.8583831575994285     
   1.0000000000000000        3080000.0000000000       -5.5752469933985624       -6.4520152539852775     
   1.0000000000000000        3100000.0000000000       -5.5753179389086176       -5.7904349587416348     
   2.0000000000000000        3120000.0000000000       -5.5364144741212096       -4.9305033012012167     
   1.0000000000000000        3140000.0000000000       -5.5754274869903480       -5.7142305127834305     
   1.0000000000000000        3160000.0000000000       -5.5753411390418322       -4.2466498919206295     
   2.0000000000000000        3180000.0000000000       -5.5376913602589211       -6.3839772868801798     
   2.0000000000000000        3200000.0000000000       -5.5380563900595075       -5.5354202469938452     
   2.0000000000000000        3220000.0000000000       -5.5381551678674086       -5.7169058892112128     
   1.0000000000000000        3240000.0000000000       -5.5745980954459124       -5.1179154563137637     
   2.0000000000000000        3260000.0000000000       -5.5384105606969136       -5.8196855699122949     
   1.0000000000000000        3280000.0000000000       -5.5744945663508521       -5.2045732027062011     
   1.0000000000000000        3300000.0000000000       -5.5744847179777892       -5.2060754924036399     
   2.0000000000000000        3320000.0000000000       -5.5389782647229744       -4.4272224562038511     
   1.0000000000000000        3340000.0000000000       -5.5744459934264672       -5.8467601202571959     
   1.0000000000000000        3360000.0000000000       -5.5745712150178344       -5.2236034807301817     
   1.0000000000000000        3380000.0000000000       -5.5744980318700907       -4.2695872604786826     
   2.0000000000000000        3400000.0000000000       -5.5404175746497346       -5.8599077887312472     
   1.0000000000000000        3420000.0000000000       -5.5743128788064107       -6.2406415366062316     
   1.0000000000000000        3440000.0000000000       -5.5745845405923733       -5.9077238968685943     
   1.0000000000000000        3460000.0000000000       -5.5746102269998534       -6.3660608048107665     
   2.0000000000000000        3480000.0000000000       -5.5414880969486289       -6.0026806681871863     
   2.0000000000000000        3500000.0000000000       -5.5419341319721616       -6.1990587963154082     
   2.0000000000000000        3520000.0000000000       -5.5421777189855179       -5.9708425340505134     
   2.0000000000000000        3540000.0000000000       -5.5423447934727355       -4.4932064787909587     
   2.0000000000000000        3560000.0000000000       -5.5425542754928161       -4.7253626147011873     
   2.0000000000000000        3580000.0000000000       -5.5426399582201347       -5.4630886058222670     
   2.0000000000000000        3600000.0000000000       -5.5428534177132791       -4.9503357497247737     
   2.0000000000000000        3620000.0000000000       -5.5429697530806958       -5.8477649702553007     
   1.0000000000000000        3640000.0000000000       -5.5738929884457553       -5.4000734528971162     
   2.0000000000000000        3660000.0000000000       -5.5435098778815606       -6.2159540029155993     
   1.0000000000000000        3680000.0000000000       -5.5733606001691802       -6.3051092933773401     
   2.0000000000000000        3700000.0000000000       -5.5435925647478781       -7.0020070198670297     
   1.0000000000000000        3720000.0000000000       -5.5728526387459381       -4.9993633905315313     
   1.0000000000000000        3740000.0000000000       -5.5725703924639323       -5.2445641213180911     
   2.0000000000000000        3760000.0000000000       -5.5436972578772465       -6.5994583672792420     
   1.0000000000000000        3780000.0000000000       -5.5724290560922318       -6.2902104781112023     
   2.0000000000000000        3800000.0000000000       -5.5440083519416712       -5.8026903576318976     
   2.0000000000000000        3820000.0000000000       -5.5441639210570672       -5.4982182845109158     
   1.0000000000000000        3840000.0000000000       -5.5721573743013586       -4.9133970251922108     
   2.0000000000000000        3860000.0000000000       -5.5444765717620754       -5.1395734331085556     
   1.0000000000000000        3880000.0000000000       -5.5721451360309455       -5.8683590030274573     
   2.0000000000000000        3900000.0000000000       -5.5447134998039624       -6.1816583919241737     
   2.0000000000000000        3920000.0000000000       -5.5449981609954353       -5.6479769393161989     
   2.0000000000000000        3940000.0000000000       -5.5452983276851846       -6.8880353735398243     
   1.0000000000000000        3960000.0000000000       -5.5718932058426525       -4.6593075895521334     
   1.0000000000000000        3980000.0000000000       -5.5717490841448081       -5.9932932733455964     
   2.0000000000000000        4000000.0000000000       -5.5457611083406260       -5.5075675082127082     
   2.0000000000000000        4020000.0000000000       -5.5459534888194186       -5.8183418254707258     
   1.0000000000000000        4040000.0000000000       -5.5715785642127180       -5.6684050675719968     
   2.0000000000000000        4060000.0000000000       -5.5462940934671590       -4.5581115947159958     
   1.0000000000000000        4080000.0000000000       -5.5715109134152865       -5.9987776691552668     
   2.0000000000000000        4100000.0000000000       -5.5465740610431293       -5.4712617673543464     
   2.0000000000000000        4120000.0000000000       -5.5468558414421532       -5.6842918077760753     
   2.0000000000000000        4140000.0000000000       -5.5470565352254280       -5.3133318242155152     
   1.0000000000000000        4160000.0000000000       -5.5716878164466177       -5.2418632050873111     
   2.0000000000000000        4180000.0000000000       -5.5474410175795486       -5.3578259260226382     
   2.0000000000000000        4200000.0000000000       -5.5477054312984944       -5.7940237134526003     
   2.0000000000000000        4220000.0000000000       -5.5479820812693275       -5.0942574600426074     
   2.0000000000000000        4240000.0000000000       -5.5482015050240818       -5.6535088727630516     
   2.0000000000000000        4260000.0000000000       -5.5484429592286952       -5.7358696946459098     
   2.0000000000000000        4280000.0000000000       -5.5486897982537711       -5.0777907501004451     
   1.0000000000000000        4300000.0000000000       -5.5717076774430225       -4.4160135420059312     
   2.0000000000000000        4320000.0000000000       -5.5491388627406293       -5.5046649483772239     
   2.0000000000000000        4340000.0000000000       -5.5495159851818991       -5.9011275686623312     
   1.0000000000000000        4360000.0000000000       -5.5713035947138403       -4.1189692843475258     
   1.0000000000000000        4380000.0000000000       -5.5711415574279650       -5.1346894667952379     
   1.0000000000000000        4400000.0000000000       -5.5710390959966327       -5.8521367893875063     
   2.0000000000000000        4420000.0000000000       -5.5508992766570717       -6.0259069539644345     
   1.0000000000000000        4440000.0000000000       -5.5707298754748811       -4.8007348412510664     
   2.0000000000000000        4460000.0000000000       -5.5514514773307431       -5.7293983042142616     
   1.0000000000000000        4480000.0000000000       -5.5704009886948347       -4.9328890685389837     
   1.0000000000000000        4500000.0000000000       -5.5702292254582213       -5.7283145789019443     
   1.0000000000000000        4520000.0000000000       -5.5702469277051287       -6.4568265516951682     
   2.0000000000000000        4540000.0000000000       -5.5523646432433402       -5.3282710538470184     
   1.0000000000000000        4560000.0000000000       -5.5702130107708028       -5.2546204666929528     
   1.0000000000000000        4580000.0000000000       -5.5700847868277652       -5.3542702010222083     
   2.0000000000000000        4600000.0000000000       -5.5529030114031972       -6.1873251759210577     
   1.0000000000000000        4620000.0000000000       -5.5699724688484036       -6.3449323683621106     
   1.0000000000000000        4640000.0000000000       -5.5699820878005726       -3.8411235509948929     
   2.0000000000000000        4660000.0000000000       -5.5533714641638143       -6.1387314240522803     
   2.0000000000000000        4680000.0000000000       -5.5536111013165277       -5.2942561015694025     
   1.0000000000000000        4700000.0000000000       -5.5696777378707027       -5.8364097361032368     
   1.0000000000000000        4720000.0000000000       -5.5696320220097588       -5.2400202708878822     
   2.0000000000000000        4740000.0000000000       -5.5538657750903422       -6.1138650614539589     
   2.0000000000000000        4760000.0000000000       -5.5539791505076037       -5.7757156073872897     
   1.0000000000000000        4780000.0000000000       -5.5694553856199960       -5.5907323231661650     
   1.0000000000000000        4800000.0000000000       -5.5694954466499498       -5.9566800632624339     
   2.0000000000000000        4820000.0000000000       -5.5539806643826282       -4.8204414456135956     
   2.0000000000000000        4840000.0000000000       -5.5539917042572577       -6.3829637640797321     
   1.0000000000000000        4860000.0000000000       -5.5692439005159997       -4.3953173085203305     
   1.0000000000000000        4880000.0000000000       -5.5691246801889216       -5.3440035654725238     
   2.0000000000000000        4900000.0000000000       -5.5544379465619746       -6.3288038341528043     
   1.0000000000000000        4920000.0000000000       -5.5689345200802141       -6.0386573535475456     
   2.0000000000000000        4940000.0000000000       -5.5546698564761963       -6.1678553968612322     
   1.0000000000000000        4960000.0000000000       -5.5688688079886006       -5.6631250866246319     
   2.0000000000000000        4980000.0000000000       -5.5547216514485740       -5.6809138836660953     
   2.0000000000000000        5000000.0000000000       -5.5548093030258583       -4.9549272063667713     
   1.0000000000000000        5020000.0000000000       -5.5687194635427666       -6.3565219855796320     
   1.0000000000000000        5040000.0000000000       -5.5687133322312414       -4.9676881855673809     
   2.0000000000000000        5060000.0000000000       -5.5550281234944201       -5.8427771461872364     
   2.0000000000000000        5080000.0000000000       -5.5550569619486572       -5.4455894559966156     
   2.0000000000000000        5100000.0000000000       -5.5550660974916726       -6.1426796290224335     
   1.0000000000000000        5120000.0000000000       -5.5687367354995807       -5.8651346875864290     
   2.0000000000000000        5140000.0000000000       -5.5551069391229531       -6.3101520791003587     
   2.0000000000000000        5160000.0000000000       -5.5552571671913320       -4.6739279437793098     
   1.0000000000000000        5180000.0000000000       -5.5684415757233774       -6.1077389136564495     
   2.0000000000000000        5200000.0000000000       -5.5554667472149850       -5.6355915619168648     
   1.0000000000000000        5220000.0000000000       -5.5682641263258219       -5.2083789056626459     
   2.0000000000000000        5240000.0000000000       -5.5558263435990183       -5.8991665491508947     
   2.0000000000000000        5260000.0000000000       -5.5559738386677866       -5.2890930968520058     
   1.0000000000000000        5280000.0000000000       -5.5677170408973318       -3.5521352284618044     
   2.0000000000000000        5300000.0000000000       -5.5561942745285524       -5.5112990828906261     
   2.0000000000000000        5320000.0000000000       -5.5563843714478089       -5.7731339704939657     
   1.0000000000000000        5340000.0000000000       -5.5675544727996673       -5.3139520518556465     
   1.0000000000000000        5360000.0000000000       -5.5675770217956950       -5.5822429058250593     
   2.0000000000000000        5380000.0000000000       -5.5570651581277692       -6.3724993537264609     
   1.0000000000000000        5400000.0000000000       -5.5675082409324474       -6.3149039958472182     
   2.0000000000000000        5420000.0000000000       -5.5572971860339289       -5.5092104019353689     
   2.0000000000000000        5440000.0000000000       -5.5573906838721800       -6.1537392000853623     
   1.0000000000000000        5460000.0000000000       -5.5676158120050498       -5.8246332686051572     
   2.0000000000000000        5480000.0000000000       -5.5574939418592137       -6.2380138590177641     
   2.0000000000000000        5500000.0000000000       -5.5575156584995122       -5.6777375736095159     
   1.0000000000000000        5520000.0000000000       -5.5675348561590328       -6.5405183379288081     
   2.0000000000000000        5540000.0000000000       -5.5574180018509036       -4.6378372760922018     
   2.0000000000000000        5560000.0000000000       -5.5574056511886401       -5.5277500308717302     
   1.0000000000000000        5580000.0000000000       -5.5674967756195803       -6.5041978880615305     
   2.0000000000000000        5600000.0000000000       -5.5572759860853020       -4.6955578394146107     
   1.0000000000000000        5620000.0000000000       -5.5674855546829036       -6.0699543964366001     
   1.0000000000000000        5640000.0000000000       -5.5675686574263139       -5.5798836725591920     
   1.0000000000000000        5660000.0000000000       -5.5675727066229932       -6.4953317367007219     
   1.0000000000000000        5680000.0000000000       -5.5674960095410650       -5.9067687530974844     
   1.0000000000000000        5700000.0000000000       -5.5674802950096316       -5.6361927868996080     
   1.0000000000000000        5720000.0000000000       -5.5676159031654633       -4.5487475398595549     
   1.0000000000000000        5740000.0000000000       -5.5677021968850342       -5.3562505229954454     
   1.0000000000000000        5760000.0000000000       -5.5678176412024039       -5.7734821037354012     
   1.0000000000000000        5780000.0000000000       -5.5678403250192394       -4.9770146610167050     
   1.0000000000000000        5800000.0000000000       -5.5678257487979845       -5.6718048590200727     
   1.0000000000000000        5820000.0000000000       -5.5677866667020366       -5.6421393987330370     
   2.0000000000000000        5840000.0000000000       -5.5594080492667919       -4.9988071363010311     
   2.0000000000000000        5860000.0000000000       -5.5596376541356536       -4.3755316140806917     
   1.0000000000000000        5880000.0000000000       -5.5678757093413829       -5.1104158182282466     
   1.0000000000000000        5900000.0000000000       -5.5680466542521820       -5.8218775322172958     
   1.0000000000000000        5920000.0000000000       -5.5681350146507658       -5.0848350430348308     
   1.0000000000000000        5940000.0000000000       -5.5681710005537886       -6.0217987116340348     
   1.0000000000000000        5960000.0000000000       -5.5683021521790081       -5.6394788251575392     
   2.0000000000000000        5980000.0000000000       -5.5605334404562283       -6.1671161210305128     
   1.0000000000000000        6000000.0000000000       -5.5683938340917365       -6.1711901557263351     
   2.0000000000000000        6020000.0000000000       -5.5606474371977521       -5.4918826721215934     
   1.0000000000000000        6040000.0000000000       -5.5682105923643990       -5.8708060029084992     
   2.0000000000000000        6060000.0000000000       -5.5607727354338730       -5.7085455018220035     
   1.0000000000000000        6080000.0000000000       -5.5683649388699648       -6.1834325870379487     
   2.0000000000000000        6100000.0000000000       -5.5608998451583806       -5.2779418714441055     
   2.0000000000000000        6120000.0000000000       -5.5609342040454539       -5.2448043452632991     
   1.0000000000000000        6140000.0000000000       -5.5686280549356173       -5.3792971964282348     
   1.0000000000000000        6160000.0000000000       -5.5687001602439272       -5.6701943451291505     
   1.0000000000000000        6180000.0000000000       -5.5688370010167088       -5.2044615502502953     
   1.0000000000000000        6200000.0000000000       -5.5689417066131384       -5.7722325701950892     
   2.0000000000000000        6220000.0000000000       -5.5608198284682464       -5.9693482465291181     
   2.0000000000000000        6240000.0000000000       -5.5607571040595536       -4.5188571253312739     
   2.0000000000000000        6260000.0000000000       -5.5606397279398054       -5.6388924766938082     
   1.0000000000000000        6280000.0000000000       -5.5693237052844538       -5.3532679273070629     
   1.0000000000000000        6300000.0000000000       -5.5692770824726505       -5.6654219576166911     
   2.0000000000000000        6320000.0000000000       -5.5606278515405094       -5.2471312302344586     
   1.0000000000000000        6340000.0000000000       -5.5693316946268467       -6.3750614689036720     
   2.0000000000000000        6360000.0000000000       -5.5607475693726167       -5.8688858230936596     
   1.0000000000000000        6380000.0000000000       -5.5694322034688399       -4.9646508700536325     
   2.0000000000000000        6400000.0000000000       -5.5608393393314763       -5.9502178743465342     
   1.0000000000000000        6420000.0000000000       -5.5693945361121910       -5.4714946050738140     
   2.0000000000000000        6440000.0000000000       -5.5610428088862163       -6.5302798549320311     
   2.0000000000000000        6460000.0000000000       -5.5611254104308214       -6.0891781901761703     
   2.0000000000000000        6480000.0000000000       -5.5612252089487910       -4.9970461480756594     
   1.0000000000000000        6500000.0000000000       -5.5695468795563370       -5.8787137884754888     
   2.0000000000000000        6520000.0000000000       -5.5614495054017992       -3.9971835907893212     
   2.0000000000000000        6540000.0000000000       -5.5615119480064248       -5.4205487946803448     
   2.0000000000000000        6560000.0000000000       -5.5616183039994720       -5.3178884602246770     
   2.0000000000000000        6580000.0000000000       -5.5616439216499165       -5.0411756345635172     
   1.0000000000000000        6600000.0000000000       -5.5689879728345932       -6.3130533689681005     
   1.0000000000000000        6620000.0000000000       -5.5689234466404409       -5.6062068214590761     
   2.0000000000000000        6640000.0000000000       -5.5617520850960274       -4.6256984590921073     
   2.0000000000000000        6660000.0000000000       -5.5618691632964836       -5.9304194644832577     
   2.0000000000000000        6680000.0000000000       -5.5619528026591034       -5.6745728762890177     
   2.0000000000000000        6700000.0000000000       -5.5619414050912139       -5.3405644508817884     
   1.0000000000000000        6720000.0000000000       -5.5687981588820747       -6.1347241255875415     
   2.0000000000000000        6740000.0000000000       -5.5619603788610172       -5.4376883930464466     
   2.0000000000000000        6760000.0000000000       -5.5619039382374069       -6.0911541567391208     
   1.0000000000000000        6780000.0000000000       -5.5689002958251068       -5.9234545813022113     
   2.0000000000000000        6800000.0000000000       -5.5617635139232808       -5.7624053070870680     
   2.0000000000000000        6820000.0000000000       -5.5618648553125389       -5.9840400760039421     
   2.0000000000000000        6840000.0000000000       -5.5618690531920736       -5.9740056633891570     
   2.0000000000000000        6860000.0000000000       -5.5619445156803762       -4.3416659667212798     
   2.0000000000000000        6880000.0000000000       -5.5620507949898217       -5.5629039513285834     
   1.0000000000000000        6900000.0000000000       -5.5688691972913409       -5.1217466515321419     
   2.0000000000000000        6920000.0000000000       -5.5621296819181856       -5.1399730573307281     
   2.0000000000000000        6940000.0000000000       -5.5621823653811990       -6.1486537864048900     
   1.0000000000000000        6960000.0000000000       -5.5690296133734289       -5.8347770784790853     
   1.0000000000000000        6980000.0000000000       -5.5690193907588368       -5.7103943595330282     
